280 78120
1 271 4
1 272 1
1 273 15
1 274 12
1 275 9
1 276 6
1 277 3
1 278 17
1 279 14
2 0 1
2 1 15
2 3 9
2 4 6
2 5 3
2 6 17
2 7 14
2 8 11
2 9 8
2 10 5
2 11 2
2 12 16
2 13 13
2 14 10
2 15 7
2 16 4
2 17 1
2 18 15
2 19 12
2 20 9
2 21 6
2 22 3
2 23 17
2 24 14
2 25 11
2 26 8
2 27 5
2 28 2
2 29 16
2 30 13
2 31 10
2 32 7
2 33 4
2 34 1
2 35 15
2 36 12
2 37 9
2 38 6
2 39 3
2 40 17
2 41 14
2 42 11
2 43 8
2 44 5
2 45 2
2 46 16
2 47 13
2 48 10
2 49 7
2 50 4
2 51 1
2 52 15
2 53 12
2 54 9
2 55 6
2 56 3
2 57 17
2 58 14
2 59 11
2 60 8
2 61 5
2 62 2
2 63 16
2 64 13
2 65 10
2 66 7
2 67 4
2 68 1
2 69 15
2 70 12
2 71 9
2 72 6
2 73 3
2 74 17
2 75 14
2 76 11
2 77 8
2 78 5
2 79 2
2 80 16
2 81 13
2 82 10
2 83 7
2 84 4
2 85 1
2 86 15
2 87 12
2 88 9
2 89 6
2 90 3
2 91 17
2 92 14
2 93 11
2 94 8
2 95 5
2 96 2
2 97 16
2 98 13
2 99 10
2 100 7
2 101 4
2 102 1
2 103 15
2 104 12
2 105 9
2 106 6
2 107 3
2 108 17
2 109 14
2 110 11
2 111 8
2 112 5
2 113 2
2 114 16
2 115 13
2 116 10
2 117 7
2 118 4
2 119 1
2 120 15
2 121 12
2 122 9
2 123 6
2 124 3
2 125 17
2 126 14
2 127 11
2 128 8
2 129 5
2 130 2
2 131 16
2 132 13
2 133 10
2 134 7
2 135 4
2 136 1
2 137 15
2 138 12
2 139 9
2 140 6
2 141 3
2 142 17
2 143 14
2 144 11
2 145 8
2 146 5
2 147 2
2 148 16
2 149 13
2 150 10
2 151 7
2 152 4
2 153 1
2 154 15
2 155 12
2 156 9
2 157 6
2 158 3
2 159 17
2 160 14
2 161 11
2 162 8
2 163 5
2 164 2
2 165 16
2 166 13
2 167 10
2 168 7
2 169 4
2 170 1
2 171 15
2 172 12
2 173 9
2 174 6
2 175 3
2 176 17
2 177 14
2 178 11
2 179 8
2 180 5
2 181 2
2 182 16
2 183 13
2 184 10
2 185 7
2 186 4
2 187 1
2 188 15
2 189 12
2 190 9
2 191 6
2 192 3
2 193 17
2 194 14
2 195 11
2 196 8
2 197 5
2 198 2
2 199 16
2 200 13
2 201 10
2 202 7
2 203 4
2 204 1
2 205 15
2 206 12
2 207 9
2 208 6
2 209 3
2 210 17
2 211 14
2 212 11
2 213 8
2 214 5
2 215 2
2 216 16
2 217 13
2 218 10
2 219 7
2 220 4
2 221 1
2 222 15
2 223 12
2 224 9
2 225 6
2 226 3
2 227 17
2 228 14
2 229 11
2 230 8
2 231 5
2 232 2
2 233 16
2 234 13
2 235 10
2 236 7
2 237 4
2 238 1
2 239 15
2 240 12
2 241 9
2 242 6
2 243 3
2 244 17
2 245 14
2 246 11
2 247 8
2 248 5
2 249 2
2 250 16
2 251 13
2 252 10
2 253 7
2 254 4
2 255 1
2 256 15
2 257 12
2 258 9
2 259 6
2 260 3
2 261 17
2 262 14
2 263 11
2 264 8
2 265 5
2 266 2
2 267 16
2 268 13
2 269 10
2 270 7
2 271 4
2 272 1
2 273 15
2 274 12
2 275 9
2 276 6
2 277 3
2 278 17
2 279 14
3 0 1
3 1 15
3 2 12
3 4 6
3 5 3
3 6 17
3 7 14
3 8 11
3 9 8
3 10 5
3 11 2
3 12 16
3 13 13
3 14 10
3 15 7
3 16 4
3 17 1
3 18 15
3 19 12
3 20 9
3 21 6
3 22 3
3 23 17
3 24 14
3 25 11
3 26 8
3 27 5
3 28 2
3 29 16
3 30 13
3 31 10
3 32 7
3 33 4
3 34 1
3 35 15
3 36 12
3 37 9
3 38 6
3 39 3
3 40 17
3 41 14
3 42 11
3 43 8
3 44 5
3 45 2
3 46 16
3 47 13
3 48 10
3 49 7
3 50 4
3 51 1
3 52 15
3 53 12
3 54 9
3 55 6
3 56 3
3 57 17
3 58 14
3 59 11
3 60 8
3 61 5
3 62 2
3 63 16
3 64 13
3 65 10
3 66 7
3 67 4
3 68 1
3 69 15
3 70 12
3 71 9
3 72 6
3 73 3
3 74 17
3 75 14
3 76 11
3 77 8
3 78 5
3 79 2
3 80 16
3 81 13
3 82 10
3 83 7
3 84 4
3 85 1
3 86 15
3 87 12
3 88 9
3 89 6
3 90 3
3 91 17
3 92 14
3 93 11
3 94 8
3 95 5
3 96 2
3 97 16
3 98 13
3 99 10
3 100 7
3 101 4
3 102 1
3 103 15
3 104 12
3 105 9
3 106 6
3 107 3
3 108 17
3 109 14
3 110 11
3 111 8
3 112 5
3 113 2
3 114 16
3 115 13
3 116 10
3 117 7
3 118 4
3 119 1
3 120 15
3 121 12
3 122 9
3 123 6
3 124 3
3 125 17
3 126 14
3 127 11
3 128 8
3 129 5
3 130 2
3 131 16
3 132 13
3 133 10
3 134 7
3 135 4
3 136 1
3 137 15
3 138 12
3 139 9
3 140 6
3 141 3
3 142 17
3 143 14
3 144 11
3 145 8
3 146 5
3 147 2
3 148 16
3 149 13
3 150 10
3 151 7
3 152 4
3 153 1
3 154 15
3 155 12
3 156 9
3 157 6
3 158 3
3 159 17
3 160 14
3 161 11
3 162 8
3 163 5
3 164 2
3 165 16
3 166 13
3 167 10
3 168 7
3 169 4
3 170 1
3 171 15
3 172 12
3 173 9
3 174 6
3 175 3
3 176 17
3 177 14
3 178 11
3 179 8
3 180 5
3 181 2
3 182 16
3 183 13
3 184 10
3 185 7
3 186 4
3 187 1
3 188 15
3 189 12
3 190 9
3 191 6
3 192 3
3 193 17
3 194 14
3 195 11
3 196 8
3 197 5
3 198 2
3 199 16
3 200 13
3 201 10
3 202 7
3 203 4
3 204 1
3 205 15
3 206 12
3 207 9
3 208 6
3 209 3
3 210 17
3 211 14
3 212 11
3 213 8
3 214 5
3 215 2
3 216 16
3 217 13
3 218 10
3 219 7
3 220 4
3 221 1
3 222 15
3 223 12
3 224 9
3 225 6
3 226 3
3 227 17
3 228 14
3 229 11
3 230 8
3 231 5
3 232 2
3 233 16
3 234 13
3 235 10
3 236 7
3 237 4
3 238 1
3 239 15
3 240 12
3 241 9
3 242 6
3 243 3
3 244 17
3 245 14
3 246 11
3 247 8
3 248 5
3 249 2
3 250 16
3 251 13
3 252 10
3 253 7
3 254 4
3 255 1
3 256 15
3 257 12
3 258 9
3 259 6
3 260 3
3 261 17
3 262 14
3 263 11
3 264 8
3 265 5
3 266 2
3 267 16
3 268 13
3 269 10
3 270 7
3 271 4
3 272 1
3 273 15
3 274 12
3 275 9
3 276 6
3 277 3
3 278 17
3 279 14
4 0 1
4 1 15
4 2 12
4 3 9
4 5 3
4 6 17
4 7 14
4 8 11
4 9 8
4 10 5
4 11 2
4 12 16
4 13 13
4 14 10
4 15 7
4 16 4
4 17 1
4 18 15
4 19 12
4 20 9
4 21 6
4 22 3
4 23 17
4 24 14
4 25 11
4 26 8
4 27 5
4 28 2
4 29 16
4 30 13
4 31 10
4 32 7
4 33 4
4 34 1
4 35 15
4 36 12
4 37 9
4 38 6
4 39 3
4 40 17
4 41 14
4 42 11
4 43 8
4 44 5
4 45 2
4 46 16
4 47 13
4 48 10
4 49 7
4 50 4
4 51 1
4 52 15
4 53 12
4 54 9
4 55 6
4 56 3
4 57 17
4 58 14
4 59 11
4 60 8
4 61 5
4 62 2
4 63 16
4 64 13
4 65 10
4 66 7
4 67 4
4 68 1
4 69 15
4 70 12
4 71 9
4 72 6
4 73 3
4 74 17
4 75 14
4 76 11
4 77 8
4 78 5
4 79 2
4 80 16
4 81 13
4 82 10
4 83 7
4 84 4
4 85 1
4 86 15
4 87 12
4 88 9
4 89 6
4 90 3
4 91 17
4 92 14
4 93 11
4 94 8
4 95 5
4 96 2
4 97 16
4 98 13
4 99 10
4 100 7
4 101 4
4 102 1
4 103 15
4 104 12
4 105 9
4 106 6
4 107 3
4 108 17
4 109 14
4 110 11
4 111 8
4 112 5
4 113 2
4 114 16
4 115 13
4 116 10
4 117 7
4 118 4
4 119 1
4 120 15
4 121 12
4 122 9
4 123 6
4 124 3
4 125 17
4 126 14
4 127 11
4 128 8
4 129 5
4 130 2
4 131 16
4 132 13
4 133 10
4 134 7
4 135 4
4 136 1
4 137 15
4 138 12
4 139 9
4 140 6
4 141 3
4 142 17
4 143 14
4 144 11
4 145 8
4 146 5
4 147 2
4 148 16
4 149 13
4 150 10
4 151 7
4 152 4
4 153 1
4 154 15
4 155 12
4 156 9
4 157 6
4 158 3
4 159 17
4 160 14
4 161 11
4 162 8
4 163 5
4 164 2
4 165 16
4 166 13
4 167 10
4 168 7
4 169 4
4 170 1
4 171 15
4 172 12
4 173 9
4 174 6
4 175 3
4 176 17
4 177 14
4 178 11
4 179 8
4 180 5
4 181 2
4 182 16
4 183 13
4 184 10
4 185 7
4 186 4
4 187 1
4 188 15
4 189 12
4 190 9
4 191 6
4 192 3
4 193 17
4 194 14
4 195 11
4 196 8
4 197 5
4 198 2
4 199 16
4 200 13
4 201 10
4 202 7
4 203 4
4 204 1
4 205 15
4 206 12
4 207 9
4 208 6
4 209 3
4 210 17
4 211 14
4 212 11
4 213 8
4 214 5
4 215 2
4 216 16
4 217 13
4 218 10
4 219 7
4 220 4
4 221 1
4 222 15
4 223 12
4 224 9
4 225 6
4 226 3
4 227 17
4 228 14
4 229 11
4 230 8
4 231 5
4 232 2
4 233 16
4 234 13
4 235 10
4 236 7
4 237 4
4 238 1
4 239 15
4 240 12
4 241 9
4 242 6
4 243 3
4 244 17
4 245 14
4 246 11
4 247 8
4 248 5
4 249 2
4 250 16
4 251 13
4 252 10
4 253 7
4 254 4
4 255 1
4 256 15
4 257 12
4 258 9
4 259 6
4 260 3
4 261 17
4 262 14
4 263 11
4 264 8
4 265 5
4 266 2
4 267 16
4 268 13
4 269 10
4 270 7
4 271 4
4 272 1
4 273 15
4 274 12
4 275 9
4 276 6
4 277 3
4 278 17
4 279 14
5 0 1
5 1 15
5 2 12
5 3 9
5 4 6
5 6 17
5 7 14
5 8 11
5 9 8
5 10 5
5 11 2
5 12 16
5 13 13
5 14 10
5 15 7
5 16 4
5 17 1
5 18 15
5 19 12
5 20 9
5 21 6
5 22 3
5 23 17
5 24 14
5 25 11
5 26 8
5 27 5
5 28 2
5 29 16
5 30 13
5 31 10
5 32 7
5 33 4
5 34 1
5 35 15
5 36 12
5 37 9
5 38 6
5 39 3
5 40 17
5 41 14
5 42 11
5 43 8
5 44 5
5 45 2
5 46 16
5 47 13
5 48 10
5 49 7
5 50 4
5 51 1
5 52 15
5 53 12
5 54 9
5 55 6
5 56 3
5 57 17
5 58 14
5 59 11
5 60 8
5 61 5
5 62 2
5 63 16
5 64 13
5 65 10
5 66 7
5 67 4
5 68 1
5 69 15
5 70 12
5 71 9
5 72 6
5 73 3
5 74 17
5 75 14
5 76 11
5 77 8
5 78 5
5 79 2
5 80 16
5 81 13
5 82 10
5 83 7
5 84 4
5 85 1
5 86 15
5 87 12
5 88 9
5 89 6
5 90 3
5 91 17
5 92 14
5 93 11
5 94 8
5 95 5
5 96 2
5 97 16
5 98 13
5 99 10
5 100 7
5 101 4
5 102 1
5 103 15
5 104 12
5 105 9
5 106 6
5 107 3
5 108 17
5 109 14
5 110 11
5 111 8
5 112 5
5 113 2
5 114 16
5 115 13
5 116 10
5 117 7
5 118 4
5 119 1
5 120 15
5 121 12
5 122 9
5 123 6
5 124 3
5 125 17
5 126 14
5 127 11
5 128 8
5 129 5
5 130 2
5 131 16
5 132 13
5 133 10
5 134 7
5 135 4
5 136 1
5 137 15
5 138 12
5 139 9
5 140 6
5 141 3
5 142 17
5 143 14
5 144 11
5 145 8
5 146 5
5 147 2
5 148 16
5 149 13
5 150 10
5 151 7
5 152 4
5 153 1
5 154 15
5 155 12
5 156 9
5 157 6
5 158 3
5 159 17
5 160 14
5 161 11
5 162 8
5 163 5
5 164 2
5 165 16
5 166 13
5 167 10
5 168 7
5 169 4
5 170 1
5 171 15
5 172 12
5 173 9
5 174 6
5 175 3
5 176 17
5 177 14
5 178 11
5 179 8
5 180 5
5 181 2
5 182 16
5 183 13
5 184 10
5 185 7
5 186 4
5 187 1
5 188 15
5 189 12
5 190 9
5 191 6
5 192 3
5 193 17
5 194 14
5 195 11
5 196 8
5 197 5
5 198 2
5 199 16
5 200 13
5 201 10
5 202 7
5 203 4
5 204 1
5 205 15
5 206 12
5 207 9
5 208 6
5 209 3
5 210 17
5 211 14
5 212 11
5 213 8
5 214 5
5 215 2
5 216 16
5 217 13
5 218 10
5 219 7
5 220 4
5 221 1
5 222 15
5 223 12
5 224 9
5 225 6
5 226 3
5 227 17
5 228 14
5 229 11
5 230 8
5 231 5
5 232 2
5 233 16
5 234 13
5 235 10
5 236 7
5 237 4
5 238 1
5 239 15
5 240 12
5 241 9
5 242 6
5 243 3
5 244 17
5 245 14
5 246 11
5 247 8
5 248 5
5 249 2
5 250 16
5 251 13
5 252 10
5 253 7
5 254 4
5 255 1
5 256 15
5 257 12
5 258 9
5 259 6
5 260 3
5 261 17
5 262 14
5 263 11
5 264 8
5 265 5
5 266 2
5 267 16
5 268 13
5 269 10
5 270 7
5 271 4
5 272 1
5 273 15
5 274 12
5 275 9
5 276 6
5 277 3
5 278 17
5 279 14
6 0 1
6 1 15
6 2 12
6 3 9
6 4 6
6 5 3
6 7 14
6 8 11
6 9 8
6 10 5
6 11 2
6 12 16
6 13 13
6 14 10
6 15 7
6 16 4
6 17 1
6 18 15
6 19 12
6 20 9
6 21 6
6 22 3
6 23 17
6 24 14
6 25 11
6 26 8
6 27 5
6 28 2
6 29 16
6 30 13
6 31 10
6 32 7
6 33 4
6 34 1
6 35 15
6 36 12
6 37 9
6 38 6
6 39 3
6 40 17
6 41 14
6 42 11
6 43 8
6 44 5
6 45 2
6 46 16
6 47 13
6 48 10
6 49 7
6 50 4
6 51 1
6 52 15
6 53 12
6 54 9
6 55 6
6 56 3
6 57 17
6 58 14
6 59 11
6 60 8
6 61 5
6 62 2
6 63 16
6 64 13
6 65 10
6 66 7
6 67 4
6 68 1
6 69 15
6 70 12
6 71 9
6 72 6
6 73 3
6 74 17
6 75 14
6 76 11
6 77 8
6 78 5
6 79 2
6 80 16
6 81 13
6 82 10
6 83 7
6 84 4
6 85 1
6 86 15
6 87 12
6 88 9
6 89 6
6 90 3
6 91 17
6 92 14
6 93 11
6 94 8
6 95 5
6 96 2
6 97 16
6 98 13
6 99 10
6 100 7
6 101 4
6 102 1
6 103 15
6 104 12
6 105 9
6 106 6
6 107 3
6 108 17
6 109 14
6 110 11
6 111 8
6 112 5
6 113 2
6 114 16
6 115 13
6 116 10
6 117 7
6 118 4
6 119 1
6 120 15
6 121 12
6 122 9
6 123 6
6 124 3
6 125 17
6 126 14
6 127 11
6 128 8
6 129 5
6 130 2
6 131 16
6 132 13
6 133 10
6 134 7
6 135 4
6 136 1
6 137 15
6 138 12
6 139 9
6 140 6
6 141 3
6 142 17
6 143 14
6 144 11
6 145 8
6 146 5
6 147 2
6 148 16
6 149 13
6 150 10
6 151 7
6 152 4
6 153 1
6 154 15
6 155 12
6 156 9
6 157 6
6 158 3
6 159 17
6 160 14
6 161 11
6 162 8
6 163 5
6 164 2
6 165 16
6 166 13
6 167 10
6 168 7
6 169 4
6 170 1
6 171 15
6 172 12
6 173 9
6 174 6
6 175 3
6 176 17
6 177 14
6 178 11
6 179 8
6 180 5
6 181 2
6 182 16
6 183 13
6 184 10
6 185 7
6 186 4
6 187 1
6 188 15
6 189 12
6 190 9
6 191 6
6 192 3
6 193 17
6 194 14
6 195 11
6 196 8
6 197 5
6 198 2
6 199 16
6 200 13
6 201 10
6 202 7
6 203 4
6 204 1
6 205 15
6 206 12
6 207 9
6 208 6
6 209 3
6 210 17
6 211 14
6 212 11
6 213 8
6 214 5
6 215 2
6 216 16
6 217 13
6 218 10
6 219 7
6 220 4
6 221 1
6 222 15
6 223 12
6 224 9
6 225 6
6 226 3
6 227 17
6 228 14
6 229 11
6 230 8
6 231 5
6 232 2
6 233 16
6 234 13
6 235 10
6 236 7
6 237 4
6 238 1
6 239 15
6 240 12
6 241 9
6 242 6
6 243 3
6 244 17
6 245 14
6 246 11
6 247 8
6 248 5
6 249 2
6 250 16
6 251 13
6 252 10
6 253 7
6 254 4
6 255 1
6 256 15
6 257 12
6 258 9
6 259 6
6 260 3
6 261 17
6 262 14
6 263 11
6 264 8
6 265 5
6 266 2
6 267 16
6 268 13
6 269 10
6 270 7
6 271 4
6 272 1
6 273 15
6 274 12
6 275 9
6 276 6
6 277 3
6 278 17
6 279 14
7 0 1
7 1 15
7 2 12
7 3 9
7 4 6
7 5 3
7 6 17
7 8 11
7 9 8
7 10 5
7 11 2
7 12 16
7 13 13
7 14 10
7 15 7
7 16 4
7 17 1
7 18 15
7 19 12
7 20 9
7 21 6
7 22 3
7 23 17
7 24 14
7 25 11
7 26 8
7 27 5
7 28 2
7 29 16
7 30 13
7 31 10
7 32 7
7 33 4
7 34 1
7 35 15
7 36 12
7 37 9
7 38 6
7 39 3
7 40 17
7 41 14
7 42 11
7 43 8
7 44 5
7 45 2
7 46 16
7 47 13
7 48 10
7 49 7
7 50 4
7 51 1
7 52 15
7 53 12
7 54 9
7 55 6
7 56 3
7 57 17
7 58 14
7 59 11
7 60 8
7 61 5
7 62 2
7 63 16
7 64 13
7 65 10
7 66 7
7 67 4
7 68 1
7 69 15
7 70 12
7 71 9
7 72 6
7 73 3
7 74 17
7 75 14
7 76 11
7 77 8
7 78 5
7 79 2
7 80 16
7 81 13
7 82 10
7 83 7
7 84 4
7 85 1
7 86 15
7 87 12
7 88 9
7 89 6
7 90 3
7 91 17
7 92 14
7 93 11
7 94 8
7 95 5
7 96 2
7 97 16
7 98 13
7 99 10
7 100 7
7 101 4
7 102 1
7 103 15
7 104 12
7 105 9
7 106 6
7 107 3
7 108 17
7 109 14
7 110 11
7 111 8
7 112 5
7 113 2
7 114 16
7 115 13
7 116 10
7 117 7
7 118 4
7 119 1
7 120 15
7 121 12
7 122 9
7 123 6
7 124 3
7 125 17
7 126 14
7 127 11
7 128 8
7 129 5
7 130 2
7 131 16
7 132 13
7 133 10
7 134 7
7 135 4
7 136 1
7 137 15
7 138 12
7 139 9
7 140 6
7 141 3
7 142 17
7 143 14
7 144 11
7 145 8
7 146 5
7 147 2
7 148 16
7 149 13
7 150 10
7 151 7
7 152 4
7 153 1
7 154 15
7 155 12
7 156 9
7 157 6
7 158 3
7 159 17
7 160 14
7 161 11
7 162 8
7 163 5
7 164 2
7 165 16
7 166 13
7 167 10
7 168 7
7 169 4
7 170 1
7 171 15
7 172 12
7 173 9
7 174 6
7 175 3
7 176 17
7 177 14
7 178 11
7 179 8
7 180 5
7 181 2
7 182 16
7 183 13
7 184 10
7 185 7
7 186 4
7 187 1
7 188 15
7 189 12
7 190 9
7 191 6
7 192 3
7 193 17
7 194 14
7 195 11
7 196 8
7 197 5
7 198 2
7 199 16
7 200 13
7 201 10
7 202 7
7 203 4
7 204 1
7 205 15
7 206 12
7 207 9
7 208 6
7 209 3
7 210 17
7 211 14
7 212 11
7 213 8
7 214 5
7 215 2
7 216 16
7 217 13
7 218 10
7 219 7
7 220 4
7 221 1
7 222 15
7 223 12
7 224 9
7 225 6
7 226 3
7 227 17
7 228 14
7 229 11
7 230 8
7 231 5
7 232 2
7 233 16
7 234 13
7 235 10
7 236 7
7 237 4
7 238 1
7 239 15
7 240 12
7 241 9
7 242 6
7 243 3
7 244 17
7 245 14
7 246 11
7 247 8
7 248 5
7 249 2
7 250 16
7 251 13
7 252 10
7 253 7
7 254 4
7 255 1
7 256 15
7 257 12
7 258 9
7 259 6
7 260 3
7 261 17
7 262 14
7 263 11
7 264 8
7 265 5
7 266 2
7 267 16
7 268 13
7 269 10
7 270 7
7 271 4
7 272 1
7 273 15
7 274 12
7 275 9
7 276 6
7 277 3
7 278 17
7 279 14
8 0 1
8 1 15
8 2 12
8 3 9
8 4 6
8 5 3
8 6 17
8 7 14
8 9 8
8 10 5
8 11 2
8 12 16
8 13 13
8 14 10
8 15 7
8 16 4
8 17 1
8 18 15
8 19 12
8 20 9
8 21 6
8 22 3
8 23 17
8 24 14
8 25 11
8 26 8
8 27 5
8 28 2
8 29 16
8 30 13
8 31 10
8 32 7
8 33 4
8 34 1
8 35 15
8 36 12
8 37 9
8 38 6
8 39 3
8 40 17
8 41 14
8 42 11
8 43 8
8 44 5
8 45 2
8 46 16
8 47 13
8 48 10
8 49 7
8 50 4
8 51 1
8 52 15
8 53 12
8 54 9
8 55 6
8 56 3
8 57 17
8 58 14
8 59 11
8 60 8
8 61 5
8 62 2
8 63 16
8 64 13
8 65 10
8 66 7
8 67 4
8 68 1
8 69 15
8 70 12
8 71 9
8 72 6
8 73 3
8 74 17
8 75 14
8 76 11
8 77 8
8 78 5
8 79 2
8 80 16
8 81 13
8 82 10
8 83 7
8 84 4
8 85 1
8 86 15
8 87 12
8 88 9
8 89 6
8 90 3
8 91 17
8 92 14
8 93 11
8 94 8
8 95 5
8 96 2
8 97 16
8 98 13
8 99 10
